Index,Name,Number Tokens,Total Words,Total Kanji,Kanji 10+,Kanji 5+,Kanji 2+
17116,異世界創造のすゝめ～スマホアプリで惑星を創ってしまった俺は神となり世界を巡る～【電子書籍限定書き下ろしＳＳ付き】,54777,5962,1810,837,1136,1532
17117,異世界創造の絶対神1 (HJ文庫),33132,5941,1818,616,949,1446
17118,異世界創造の絶対神2 (HJ文庫),26363,4907,1660,539,831,1278
17119,異世界勇者の攻略術 (HJ文庫),30547,5071,1737,609,929,1404
17120,異世界取材記　～ライトノベルができるまで～ (富士見ファンタジア文庫),32251,4508,1649,553,835,1283
17121,異世界召喚は二度目です ： 1 (モンスター文庫),43667,4898,1639,699,951,1324
17122,異世界召喚は二度目です ： 2 (モンスター文庫),27256,4170,1491,528,812,1195
17123,異世界国家アルキマイラ　～最弱の王と無双の軍勢～ (GAノベル),70410,7764,2090,1017,1351,1789
17124,異世界妖怪サモナー　～ぜんぶ妖怪のせい～ (角川スニーカー文庫),34474,5035,1699,604,900,1346
17125,異世界妖怪サモナー　～ぜんぶ妖怪のせい～２ (角川スニーカー文庫),35039,5073,1736,630,922,1383
17126,異世界帰りの俺（チートスキル保持）、ジャンル違いな超常バトルに巻き込まれたけれどワンパンで片付けて無事青春をおくりたい。 (電撃文庫),42624,5254,1721,716,982,1398
17127,異世界帰りの俺（チートスキル保持）、ジャンル違いな超常バトルに巻き込まれたけれどワンパンで片付けて無事青春をおくりたい。２ (電撃文庫),44059,5418,1733,731,1013,1426
17128,異世界弁護士 1 (MFブックス),43009,5625,1806,762,1067,1491
17129,異世界攻略_クリア_のゲームマスター (HJ文庫),40625,4408,1506,654,905,1207
17130,異世界料理バトル ： 1 (Mノベルス),39466,4916,1698,646,928,1370
17131,異世界料理バトル ： 2 (Mノベルス),36298,4331,1597,579,849,1262
17132,異世界料理バトル ： 3 (Mノベルス),35745,4473,1658,628,930,1340
17133,異世界料理道1 (HJ NOVELS),43930,5899,1858,753,1088,1514
17134,異世界料理道10 (HJ NOVELS),42098,5309,1737,700,1009,1403
17135,異世界料理道2 (HJ NOVELS),39502,5190,1734,678,948,1390
17136,異世界料理道3 (HJ NOVELS),46133,5611,1816,740,1055,1479
17137,異世界料理道4 (HJ NOVELS),46784,5414,1753,741,1017,1441
17138,異世界料理道5 (HJ NOVELS),47212,5097,1671,696,953,1346
17139,異世界料理道6 (HJ NOVELS),42445,5396,1772,733,1067,1444
17140,異世界料理道7 (HJ NOVELS),52503,5780,1826,797,1092,1488
17141,異世界料理道8 (HJ NOVELS),43516,5547,1779,730,1024,1427
17142,異世界料理道9 (HJ NOVELS),49412,5730,1782,759,1047,1465
17143,異世界横断鉄道ルート66 (富士見ファンタジア文庫),34569,4516,1550,585,829,1214
17144,異世界温泉に転生した俺の効能がとんでもすぎる 2　～湯船の中でならバレません……よね？～ (MF文庫J),30518,4320,1586,558,848,1238
17145,異世界温泉に転生した俺の効能がとんでもすぎる　～アンタの中が気持ちいいわけじゃないんですけどっ!_～【電子特典付き】 (MF文庫J),30500,4206,1557,548,800,1224
17146,異世界管理人・久藤幸太郎2 (電撃文庫),47108,6092,1901,799,1095,1571
17147,異世界管理人・久藤幸太郎　【電子特別版】 (電撃文庫),47244,5898,1866,762,1091,1541
17148,異世界給食,19499,3416,1418,390,662,1101
17149,異世界総力戦に日本国現る　１ (レジェンドノベルス),43026,6657,1947,841,1145,1594
17150,異世界薬局 1 (MFブックス),46159,6890,1972,849,1180,1625
17151,異世界薬局 2 (MFブックス),43777,6660,1982,808,1155,1638
17152,異世界薬局 3 (MFブックス),47225,7015,1973,852,1177,1652
17153,異世界行けない委員会 (ファミ通文庫),30747,3914,1457,513,757,1121
17154,異世界賢者の転生無双　～ゲームの知識で異世界最強～ (GAノベル),19648,2740,1199,441,648,971
17155,異世界転生してチートもらったのに、将棋ですべてを決める世界だった件。20分小説シリーズ (黒熊文芸文庫),11385,2431,1159,282,474,846
17156,異世界転生で賢者になって冒険者生活　～【魔法改良】で異世界最強～ (GAノベル),18489,2413,1106,403,592,877
17157,異世界転生に感謝を 1,49090,5265,1704,745,1018,1374
17158,異世界転生に感謝を 2,47864,4965,1639,758,991,1326
17159,異世界転生に感謝を 3,51103,5415,1722,778,1070,1406
17160,異世界転生に感謝を 4,54351,5548,1727,810,1080,1410
17161,異世界転生に感謝を 5,52387,5163,1683,765,1016,1371
17162,異世界転生に感謝を 6,59539,5697,1745,837,1088,1443
17163,異世界転生に感謝を 7,53291,5115,1635,766,1008,1369
17164,異世界転生の冒険者 (マッグガーデンノベルズ),44259,5383,1734,730,1031,1400
17165,異世界転生の冒険者２【電子版限定書き下ろしSS付】 (マッグガーデンノベルズ),40025,5119,1671,700,1010,1394
17166,異世界転生の冒険者３【電子版限定書き下ろしSS付】 (マッグガーデンノベルズ),53294,5706,1760,811,1073,1470
17167,異世界転生の冒険者４【電子版限定書き下ろしSS付】 (マッグガーデンノベルズ),47974,5222,1701,752,1008,1391
17168,異世界鉄道の旅 (共幻社ライトノベル文庫),31983,4701,1630,616,892,1287
17169,異世界鍵屋と貞操帯　～アソコの鍵穴、解錠します～ (オシリス文庫),21748,3972,1541,449,738,1155
17170,異世界魔導古書店 ～チート魔力あるけど、まったり店員することにした～ (ファミ通文庫),32845,5116,1736,628,944,1388
17171,異世界魔導古書店II ～チート魔力あるけど、まったり店員することにした～ (ファミ通文庫),57675,6425,1939,852,1158,1602
17172,異世界魔王と召喚少女の奴隷魔術 (講談社ラノベ文庫),36102,4848,1679,650,943,1352
17173,異世界魔術師は魔法を唱えない1 異世界魔術師は魔法を唱えないシリーズ (ビギニングノベルズ),55911,5332,1750,829,1093,1481
17174,異世界魔術師は魔法を唱えない2 異世界魔術師は魔法を唱えないシリーズ (ビギニングノベルズ),51849,5108,1754,779,1056,1438
17175,異世界魔術師は魔法を唱えない3 異世界魔術師は魔法を唱えないシリーズ (ビギニングノベルズ),55997,5297,1779,825,1064,1471
17176,異人街シネマの料理人（１） (ウィングス・ノヴェル),36738,5215,1718,654,943,1374
17177,異人街シネマの料理人（２） (ウィングス・ノヴェル),32442,5462,1809,657,985,1432
17178,異人街シネマの料理人（３） (ウィングス・ノヴェル),45865,6398,1890,786,1129,1542
17179,異人街シネマの料理人（４） (ウィングス・ノヴェル),31273,5191,1732,630,934,1370
17180,異国の窓から (角川文庫),33080,5719,1866,659,984,1480
17181,異型の白昼 (角川文庫),83399,9890,2336,1155,1514,1957
17182,異型の街角 (角川文庫),44245,6982,1991,813,1167,1619
17183,異妖の怪談集　近代編,38887,5279,1844,716,1028,1479
17184,異常の太陽 (角川文庫),65344,8089,2154,1000,1337,1829
17185,異形,17108,3192,1496,413,675,1132
17186,異形の地図 (角川文庫),34917,5761,1903,674,1023,1498
17187,異戦国志１_ 信長いまだ死せず,43469,6176,1905,740,1045,1532
17188,異戦国志１０_ 関ヶ原の戦い,32788,4524,1597,542,831,1255
17189,異戦国志１１_ 第二次東西対決,32580,4317,1602,543,824,1240
17190,異戦国志１２_ 如水の野望,32580,4377,1584,568,853,1285
17191,異戦国志１３_ 天下を制する者,34418,4444,1604,561,851,1250
17192,異戦国志２_ 真田攻防戦,40239,5670,1837,662,992,1457
17193,異戦国志３_ 九州戦記,38396,5543,1803,646,971,1474
17194,異戦国志４_ 秀吉死す,39755,5583,1765,656,970,1456
17195,異戦国志５_ 九州大返し,36405,4747,1641,601,888,1315
17196,異戦国志６_ 独眼竜,34829,4870,1671,588,881,1339
17197,異戦国志７_ 天魔堕つ,33852,4437,1543,569,842,1229
17198,異戦国志８_ 小田原評定,33186,4414,1560,556,825,1258
17199,異戦国志９_ 昌幸の意地,32667,4454,1611,568,832,1261
17200,異戦関ヶ原6 天下燃ゆ (歴史群像新書),45444,7034,2068,802,1152,1701
17201,異界の軍師の救国奇譚 (角川スニーカー文庫),33001,5050,1739,636,955,1396
17202,異界の軍師の救国奇譚２ (角川スニーカー文庫),34140,5174,1713,669,986,1384
17203,異界の軍師の救国奇譚３ (角川スニーカー文庫),34472,5211,1749,676,959,1432
17204,異界怪談　底無 (竹書房文庫),19827,3738,1490,443,709,1097
17205,異界怪談　暗渠 (竹書房文庫),22900,4097,1567,501,763,1171
17206,異界怪談　暗狩 (竹書房怪談文庫),20396,3762,1490,446,733,1128
17207,異空自衛隊(1)菊水部隊「大和」出撃 (コスモノベルズ),34558,4842,1630,664,927,1290
17208,異空自衛隊(2)激闘「大和」沖縄海戦！ (コスモノベルズ),35408,5223,1665,715,999,1368
17209,異空自衛隊(3)突撃「大和」最後の砲戦！ (コスモノベルズ),34295,4998,1628,680,959,1309
17210,異端なる尋問官の事件調書 file.01　虐殺と誘惑の少女 (NOVEL 0),50577,5822,1890,826,1168,1566
17211,異端の傀儡,42903,6463,1950,763,1119,1601
17212,異端の神言遣い 2　俺たちはパワーワードで異世界を革命する (ファミ通文庫),34566,4807,1653,602,897,1303
17213,異端の神言遣い　俺たちはパワーワードで異世界を革命する (ファミ通文庫),38330,5074,1673,635,950,1343
17214,異端の血族,51915,8988,2301,952,1375,1911
17215,異端の黒譜,55146,8153,2166,897,1268,1771
17216,異能バトルは日常系のなかで (GA文庫),34055,4949,1694,575,891,1332
17217,異能バトルは日常系のなかで２ (GA文庫),35069,5059,1670,590,884,1355
17218,異能バトルは日常系のなかで３ (GA文庫),34137,5118,1682,575,863,1314
17219,異説 戦国志 桶狭間に死す (歴史群像新書),44076,5623,1812,718,1016,1454
17220,異説桃山戦記 三成しすべし3 新しい天下 (歴史群像新書),39316,4884,1646,657,903,1314
17221,異説桃山戦記 三成死すべし1 大阪城炎上 (歴史群像新書),38072,5058,1704,656,932,1377
17222,異説桃山戦記 三成死すべし2 秀頼の葛藤 (歴史群像新書),37339,5155,1675,681,953,1332
17223,異邦の探求者 ―イストワール・エトランゼ― (電撃文庫),45025,7162,1981,809,1136,1634
17224,異邦人,52155,6838,1924,832,1149,1589
17225,疎外,44138,4991,1649,708,953,1328
17226,疑う力、信じる力 (中経出版),24139,4082,1520,522,778,1204
17227,疑問符で終る話 後藤明生・電子書籍コレクション,5036,1756,1033,153,317,654
17228,疑惑・アリババの呪文 ピーター・ウィムジー卿,12732,3275,1435,326,584,1048
17229,疲れすぎて眠れぬ夜のために (角川文庫),35635,5754,1741,641,947,1374
17230,疾れ!!! 夷皇島学園華道部 (MF文庫J),31030,5019,1698,576,896,1359
17231,疾走れ、撃て！ (MF文庫J),41205,6328,1852,757,1079,1518
17232,疾走れ、撃て！ 11 (MF文庫J),34642,5482,1750,686,997,1407
17233,疾走れ、撃て！ 2 (MF文庫J),38222,6139,1816,728,1032,1437
17234,疾走れ、撃て！ 3 (MF文庫J),35094,5704,1755,687,980,1409
17235,疾走れ、撃て！ 4 (MF文庫J),27682,4897,1630,569,850,1266
17236,疾走れ、撃て！ 5 (MF文庫J),30234,5307,1714,652,945,1363
17237,疾走れ、撃て！ 6 (MF文庫J),33447,5524,1692,696,966,1376
17238,疾走れ、撃て！ 7 (MF文庫J),31099,5622,1796,684,983,1417
17239,疾走れ、撃て！ 8 (MF文庫J),32096,5532,1746,684,989,1411
17240,疾走れ、撃て！10 (MF文庫J),32385,5349,1745,656,962,1400
17241,疾走れ、撃て！12 (MF文庫J),36414,5521,1766,688,985,1386
17242,疾走れ、撃て！9 (MF文庫J),33986,5431,1703,700,987,1387
17243,疾風━風水師イシャウッド━全巻,45503,7138,2168,825,1204,1734
17244,病み愛　パラノイア (Bitter文庫),19117,3162,1342,412,661,1035
17245,病めるときも (角川文庫),41335,5393,1837,674,995,1458
17246,病める国家の心理学,1830,633,501,50,132,272
17247,病理カプリチオ,32467,7412,2114,759,1151,1689
17248,痛いのは嫌なので防御力に極振りしたいと思います。 (カドカワBOOKS),24328,3555,1374,475,726,1092
17249,痴人の愛　アニメカバー版 「文豪ストレイドッグス」×角川文庫コラボアニメカバー,53781,7326,2156,885,1222,1734
17250,痴恋,21531,4900,1765,485,796,1315
17251,痴漢冤罪 (性転のへきれきTS文庫),39780,5655,1695,693,944,1383
17252,癒しと目覚め　Ｑ＆Ａ,27420,2063,1036,376,524,771
17253,癒しの神子のれーぞんでーとる (イーデスブックス),9757,2290,1126,234,413,774
17254,発作的座談会 「椎名誠　旅する文学館」シリーズ,42349,5243,1772,606,935,1353
17255,発射痕　顔のない刑事・囮捜査 「顔のない刑事」シリーズ (角川文庫),38562,4599,1587,647,927,1282
17256,発情だけじゃダメですか？～恋に甘く縛られて～ (夢中文庫クリスタル),9825,2048,999,198,379,696
17257,発芽,22564,5488,1781,546,910,1381
17258,発見された遺体は久野都、十八歳だった_ 【最後の晩餐】【はじまりの詩】の２部作全収録,2253,1815,990,52,161,556
17259,発電刑務所,36319,6538,1954,737,1058,1551
17260,登山と写真、そして世界遺産 (The BBB_ Breakthrough Bandwagon Books),3207,1204,742,99,197,450
